,Temp_c,Cloud,Feels_like_c,Dew_point_c
8491,3.4,0.948051948051948,100,-2.0
8492,3.2,0.948051948051948,100,-2.2
8493,3.2,0.9350649350649352,100,-2.1
8494,3.1,0.8831168831168832,100,-2.2
8495,2.5,0.922077922077922,100,-2.7
8496,2.1,0.922077922077922,100,-3.5
8497,1.3,0.974025974025974,100,-4.5
8498,0.9,0.9870129870129869,100,-4.7
8499,0.7,0.9870129870129869,100,-5.0
8500,0.6,0.9870129870129869,100,-4.8
8501,0.4,0.9870129870129869,100,-4.9
8502,0.1,0.9870129870129869,100,-5.2
8503,-0.1,0.9350649350649352,100,-5.1
8504,0.0,0.9350649350649352,100,-4.9
8505,0.0,0.9350649350649352,100,-4.9
8506,0.5,0.922077922077922,100,-4.3
8507,0.6,0.8961038961038961,94,-3.6
8508,0.7,0.8701298701298701,88,-3.5
8509,0.6,0.8441558441558441,77,-3.5
8510,0.6,0.8311688311688312,67,-3.0
8511,0.8,0.8051948051948052,46,-2.2
8512,1.3,0.7792207792207793,20,-1.5
8513,1.5,0.7792207792207793,18,-1.9
8514,1.4,0.8181818181818181,7,-0.6
8515,0.2,0.8441558441558441,5,-1.0
8516,-1.3,0.8441558441558441,3,-4.2
8517,-1.0,0.8441558441558441,8,-4.6
8518,-0.8,0.8311688311688312,19,-4.8
8519,-0.3,0.8051948051948052,87,-4.9
8520,0.0,0.7922077922077921,30,-5.1
8521,0.4,0.7792207792207793,12,-5.0
8522,0.5,0.7662337662337662,22,-5.2
8523,1.3,0.7662337662337662,48,-4.3
8524,2.1,0.7662337662337662,74,-3.5
8525,2.9,0.7662337662337662,100,-2.6
8526,3.5,0.7142857142857142,100,-2.2
8527,4.2,0.6753246753246753,99,-1.8
8528,4.8,0.6233766233766234,99,-1.4
8529,5.6,0.6753246753246753,99,-0.2
8530,6.4,0.7272727272727273,100,0.9
8531,7.2,0.7792207792207793,100,2.1
8532,7.6,0.8051948051948052,97,2.7
8533,8.1,0.8311688311688312,94,3.3
8534,8.5,0.8441558441558441,92,3.9
8535,8.7,0.8571428571428572,94,4.3
8536,8.9,0.8571428571428572,97,4.7
8537,9.1,0.8701298701298701,100,5.1
8538,7.7,0.8831168831168832,100,3.4
8539,6.3,0.9090909090909092,100,1.6
8540,4.9,0.9350649350649352,100,-0.1
8541,3.9,0.9090909090909092,100,-1.5
8542,3.0,0.8961038961038961,100,-2.8
8543,2.0,0.8831168831168832,100,-4.2
8544,1.8,0.8961038961038961,100,-4.6
8545,1.6,0.8961038961038961,100,-5.0
8546,1.4,0.8961038961038961,100,-5.4
8547,0.9,0.922077922077922,95,-6.0
8548,0.5,0.9350649350649352,91,-6.6
8549,0.0,0.948051948051948,86,-7.2
8550,-0.5,0.8571428571428572,91,-7.9
8551,-0.9,0.7792207792207793,95,-8.6
8552,-1.4,0.6883116883116884,100,-9.3
8553,-1.4,0.6753246753246753,91,-9.0
8554,-1.3,0.6623376623376624,83,-8.8
8555,-1.3,0.6493506493506493,74,-8.5
8556,-1.1,0.6363636363636365,70,-8.2
8557,-0.9,0.6363636363636365,66,-7.8
8558,-0.7,0.6233766233766234,62,-7.5
8559,0.4,0.5974025974025974,41,-5.7
8560,1.4,0.5714285714285714,21,-3.9
8561,2.5,0.5584415584415585,0,-2.1
8562,1.1,0.5844155844155845,1,-3.8
8563,-0.2,0.6233766233766234,2,-5.5
8564,-1.6,0.6493506493506493,3,-7.2
8565,-1.5,0.6493506493506493,3,-7.0
8566,-1.4,0.6363636363636365,4,-6.8
8567,-1.3,0.6363636363636365,5,-6.6
8568,-1.1,0.6103896103896105,5,-6.1
8569,-1.0,0.5974025974025974,5,-5.7
8570,-0.8,0.5844155844155845,5,-5.2
8571,-0.8,0.5844155844155845,17,-5.0
8572,-0.7,0.5844155844155845,29,-4.7
8573,-0.7,0.5974025974025974,42,-4.5
8574,-0.6,0.5844155844155845,60,-4.2
8575,-0.4,0.5844155844155845,78,-3.9
8576,-0.3,0.5844155844155845,97,-3.6
8577,0.6,0.5454545454545454,81,-2.2
8578,1.6,0.5194805194805194,65,-0.7
8579,2.5,0.4935064935064935,49,0.7
8580,3.3,0.4935064935064935,52,1.6
8581,4.0,0.4935064935064935,54,2.4
8582,4.8,0.4805194805194805,57,3.3
8583,4.6,0.5584415584415585,55,2.6
8584,4.3,0.6363636363636365,53,2.0
8585,4.1,0.7142857142857142,51,1.3
8586,3.8,0.7662337662337662,66,0.5
8587,3.6,0.8181818181818181,80,-0.2
8588,3.3,0.8701298701298701,94,-1.0
8589,3.6,0.8961038961038961,96,-0.5
8590,4.0,0.922077922077922,98,0.1
8591,4.3,0.948051948051948,100,0.6
8592,5.0,0.9350649350649352,98,1.2
8593,5.7,0.9350649350649352,96,1.9
8594,6.4,0.922077922077922,94,2.5
8595,6.6,0.9350649350649352,96,2.6
8596,6.8,0.9350649350649352,98,2.8
8597,7.0,0.9350649350649352,100,2.9
8598,6.0,0.948051948051948,100,1.3
8599,4.9,0.948051948051948,100,-0.2
8600,3.9,0.9610389610389609,100,-1.8
8601,3.7,0.948051948051948,100,-2.1
8602,3.5,0.948051948051948,100,-2.5
8603,3.3,0.948051948051948,100,-2.8
8604,3.1,0.9610389610389609,100,-2.8
8605,2.8,0.9610389610389609,100,-2.8
8606,2.6,0.974025974025974,100,-2.8
8607,2.4,0.974025974025974,100,-2.6
8608,2.2,0.974025974025974,100,-2.5
8609,2.0,0.974025974025974,100,-2.3
8610,1.7,0.9870129870129869,100,-1.8
8611,1.5,1.0,100,-1.4
8612,1.2,1.0,100,-0.9
8613,0.8,0.9870129870129869,100,-2.1
8614,0.5,0.9610389610389609,100,-3.4
8615,0.1,0.948051948051948,100,-4.6
8616,-0.2,0.9350649350649352,97,-5.1
8617,-0.5,0.922077922077922,95,-5.5
8618,-0.8,0.9090909090909092,92,-6.0
8619,-0.9,0.8831168831168832,95,-6.2
8620,-1.1,0.8701298701298701,97,-6.4
8621,-1.2,0.8571428571428572,100,-6.6
8622,-1.4,0.8441558441558441,100,-7.0
8623,-1.7,0.8311688311688312,100,-7.5
8624,-1.9,0.8181818181818181,100,-7.9
8625,-1.9,0.8051948051948052,100,-7.9
8626,-1.9,0.7922077922077921,100,-8.0
8627,-1.9,0.7792207792207793,100,-8.0
8628,-2.0,0.7922077922077921,100,-8.3
8629,-2.0,0.8051948051948052,100,-8.5
8630,-2.1,0.8181818181818181,100,-8.8
8631,-2.4,0.8051948051948052,100,-9.1
8632,-2.6,0.7922077922077921,100,-9.3
8633,-2.9,0.7792207792207793,100,-9.6
8634,-3.2,0.7272727272727273,76,-9.8
8635,-3.6,0.6623376623376624,52,-10.0
8636,-3.9,0.6103896103896105,27,-10.2
8637,-4.0,0.6233766233766234,25,-10.3
8638,-4.2,0.6363636363636365,22,-10.3
8639,-4.3,0.6493506493506493,19,-10.4
8640,-4.5,0.6623376623376624,30,-10.6
8641,-4.7,0.6753246753246753,41,-10.7
8642,-4.9,0.6883116883116884,51,-10.9
8643,-5.1,0.6883116883116884,49,-10.9
8644,-5.2,0.6753246753246753,47,-10.8
8645,-5.4,0.6753246753246753,45,-10.8
8646,-5.5,0.6753246753246753,41,-10.8
8647,-5.7,0.6753246753246753,37,-10.8
8648,-5.8,0.6753246753246753,33,-10.8
8649,-5.3,0.6493506493506493,26,-10.5
8650,-4.7,0.6233766233766234,20,-10.1
8651,-4.2,0.5844155844155845,13,-9.8
8652,-2.8,0.5324675324675325,9,-7.9
8653,-1.5,0.4675324675324675,5,-6.0
8654,-0.1,0.40259740259740256,0,-4.1
8655,0.3,0.3896103896103896,1,-3.9
8656,0.6,0.3766233766233766,2,-3.8
8657,1.0,0.3636363636363636,3,-3.6
8658,0.0,0.41558441558441556,6,-4.9
8659,-1.0,0.4675324675324675,10,-6.1
8660,-2.0,0.5194805194805194,13,-7.4
8661,-1.7,0.5194805194805194,26,-7.1
8662,-1.5,0.5194805194805194,39,-6.7
8663,-1.2,0.5194805194805194,52,-6.4
8664,-1.2,0.5064935064935066,63,-6.7
8665,-1.3,0.5064935064935066,74,-6.9
8666,-1.3,0.4935064935064935,85,-7.2
8667,-1.1,0.5064935064935066,90,-6.9
8668,-1.0,0.5064935064935066,94,-6.6
8669,-0.8,0.5064935064935066,98,-6.3
8670,-0.9,0.5064935064935066,81,-6.3
8671,-1.0,0.5064935064935066,64,-6.4
8672,-1.1,0.5064935064935066,47,-6.4
8673,-0.7,0.5324675324675325,61,-5.9
8674,-0.3,0.5454545454545454,75,-5.3
8675,0.1,0.5714285714285714,89,-4.8
8676,0.9,0.5974025974025974,93,-2.7
8677,1.7,0.6363636363636365,96,-0.5
8678,2.5,0.6623376623376624,100,1.6
8679,2.1,0.7662337662337662,100,0.8
8680,1.6,0.8701298701298701,100,-0.1
8681,1.2,0.974025974025974,100,-0.9
8682,0.9,0.9870129870129869,100,-1.1
8683,0.7,0.9870129870129869,100,-1.3
8684,0.4,1.0,100,-1.5
8685,0.3,0.9870129870129869,100,-1.0
8686,0.2,0.9870129870129869,100,-0.4
8687,0.1,0.974025974025974,100,0.1
8688,-0.1,0.9870129870129869,100,-1.1
8689,-0.2,0.9870129870129869,100,-2.2
8690,-0.4,1.0,100,-3.4
8691,-0.5,0.9870129870129869,100,-3.7
8692,-0.5,0.9610389610389609,100,-3.9
8693,-0.6,0.948051948051948,100,-4.2
8694,-0.7,0.948051948051948,100,-4.4
8695,-0.9,0.9610389610389609,100,-4.7
8696,-1.0,0.9610389610389609,100,-4.9
8697,-0.8,0.9350649350649352,100,-4.6
8698,-0.5,0.8961038961038961,100,-4.2
8699,-0.3,0.8701298701298701,100,-3.9
8700,-0.2,0.8961038961038961,100,-4.0
8701,-0.2,0.9090909090909092,100,-4.2
8702,-0.1,0.9350649350649352,100,-4.3
8703,0.0,0.922077922077922,100,-4.4
8704,0.0,0.922077922077922,100,-4.4
8705,0.1,0.9090909090909092,100,-4.5
8706,-0.3,0.9090909090909092,100,-4.9
8707,-0.8,0.9090909090909092,100,-5.4
8708,-1.2,0.9090909090909092,100,-5.8
8709,-1.4,0.8961038961038961,100,-5.9
8710,-1.5,0.8831168831168832,100,-6.1
8711,-1.7,0.8701298701298701,100,-6.2
8712,-1.9,0.8571428571428572,99,-6.4
8713,-2.2,0.8441558441558441,97,-6.7
8714,-2.4,0.8311688311688312,96,-6.9
8715,-2.4,0.8181818181818181,95,-6.5
8716,-2.3,0.7922077922077921,94,-6.1
8717,-2.3,0.7662337662337662,94,-5.7
8718,-2.5,0.7662337662337662,87,-5.7
8719,-2.6,0.7662337662337662,81,-5.6
8720,-2.8,0.7792207792207793,74,-5.6
8721,-2.0,0.7532467532467533,54,-5.2
8722,-1.2,0.7402597402597402,34,-4.7
8723,-0.4,0.7142857142857142,15,-4.3
8724,0.1,0.6883116883116884,43,-3.8
8725,0.6,0.6623376623376624,71,-3.3
8726,1.1,0.6493506493506493,100,-2.8
8727,1.8,0.6493506493506493,69,-1.7
8728,2.5,0.6493506493506493,39,-0.5
8729,3.2,0.6623376623376624,9,0.6
8730,2.3,0.6753246753246753,39,-0.9
8731,1.4,0.7012987012987013,69,-2.5
8732,0.5,0.7142857142857142,99,-4.0
8733,0.5,0.7012987012987013,75,-4.4
8734,0.6,0.7012987012987013,52,-4.9
8735,0.6,0.6883116883116884,29,-5.3
8736,-8.1,0.5584415584415585,0,-14.3
8737,-8.1,0.5324675324675325,18,-14.6
8738,-8.0,0.5194805194805194,89,-14.6
8739,-7.8,0.5194805194805194,11,-14.4
8740,-8.0,0.5324675324675325,80,-14.6
8741,-9.2,0.7922077922077921,71,-15.5
8742,-9.1,0.8051948051948052,13,-15.6
8743,-9.4,0.8181818181818181,40,-15.9
8744,-8.6,0.7792207792207793,50,-15.4
8745,-8.1,0.7532467532467533,61,-15.3
8746,-7.2,0.7142857142857142,0,-14.6
8747,-3.7,0.6363636363636365,0,-10.5
8748,-1.5,0.5194805194805194,0,-8.0
8749,0.1,0.42857142857142855,0,-6.2
8750,1.3,0.3896103896103896,0,-4.7
8751,2.1,0.3766233766233766,0,-3.6
8752,2.5,0.3896103896103896,0,-3.1
8753,2.5,0.40259740259740256,0,-3.5
8754,0.0,0.45454545454545453,12,-6.4
8755,-1.3,0.4935064935064935,76,-7.8
8756,-1.3,0.5064935064935066,99,-8.1
8757,-1.2,0.6233766233766234,100,-8.3
8758,-1.7,0.8571428571428572,100,-8.9
8759,-3.6,0.8701298701298701,100,-11.7
8760,-5.6,0.7272727272727273,100,-14.1
8761,-6.4,0.8051948051948052,100,-14.8
8762,-8.0,0.7662337662337662,100,-17.2
8763,-9.0,0.7012987012987013,100,-18.4
8764,-9.7,0.6883116883116884,99,-19.4
8765,-10.3,0.6623376623376624,100,-20.2
8766,-10.6,0.7272727272727273,100,-20.5
8767,-10.8,0.7532467532467533,100,-20.6
8768,-10.9,0.7662337662337662,100,-20.4
8769,-10.9,0.7922077922077921,100,-20.0
8770,-10.9,0.8051948051948052,100,-19.9
8771,-11.7,0.7792207792207793,100,-21.2
8772,-12.3,0.7402597402597402,100,-21.9
8773,-11.8,0.7012987012987013,100,-21.0
8774,-11.0,0.7012987012987013,100,-19.7
8775,-11.2,0.7792207792207793,100,-20.4
8776,-11.1,0.7532467532467533,100,-20.5
8777,-9.7,0.7402597402597402,100,-18.0
8778,-11.5,0.7272727272727273,100,-20.6
8779,-11.7,0.6623376623376624,100,-20.7
8780,-12.4,0.7922077922077921,100,-21.6
8781,-12.0,0.6753246753246753,100,-20.6
8782,-11.8,0.7662337662337662,100,-20.0
8783,-12.2,0.8051948051948052,100,-20.2
8784,-12.0,0.8701298701298701,100,-19.2
8785,-12.0,0.8311688311688312,100,-18.3
8786,-12.6,0.8311688311688312,100,-19.1
8787,-12.3,0.8441558441558441,100,-16.6
8788,-12.8,0.9350649350649352,100,-12.8
8789,-13.5,0.8701298701298701,63,-19.5
8790,-12.7,0.948051948051948,100,-16.5
8791,-13.4,0.948051948051948,100,-18.9
8792,-12.8,0.7792207792207793,48,-21.1
8793,-13.1,0.9090909090909092,100,-19.1
8794,-12.3,0.8181818181818181,63,-18.9
8795,-9.3,0.5714285714285714,54,-18.3
8796,-9.4,0.6493506493506493,37,-16.9
8797,-8.1,0.6363636363636365,25,-15.7
8798,-5.2,0.42857142857142855,45,-13.4
8799,-5.6,0.6103896103896105,11,-12.8
8800,-4.8,0.6363636363636365,13,-11.6
8801,-0.5,0.3896103896103896,0,-7.1
8802,-4.7,0.6103896103896105,12,-11.6
8803,-5.4,0.6233766233766234,17,-12.6
8804,-4.7,0.45454545454545453,12,-12.2
8805,-5.6,0.6233766233766234,23,-13.5
8806,-4.7,0.6103896103896105,45,-12.3
8807,-4.0,0.5194805194805194,68,-11.0
8808,-3.4,0.6103896103896105,65,-10.4
8809,-3.3,0.6623376623376624,50,-10.1
8810,-3.4,0.6103896103896105,100,-9.9
8811,-2.8,0.7142857142857142,12,-9.3
8812,-2.5,0.7272727272727273,100,-8.9
8813,-2.8,0.6753246753246753,80,-9.0
8814,-1.5,0.7402597402597402,70,-7.9
8815,-1.1,0.7402597402597402,8,-7.4
8816,-3.4,0.6883116883116884,23,-9.9
8817,-0.8,0.7662337662337662,63,-7.1
8818,0.0,0.8051948051948052,100,-6.4
8819,1.0,0.5844155844155845,64,-4.7
8820,2.1,0.8961038961038961,100,-3.7
8821,2.8,0.8961038961038961,100,-2.8
8822,4.9,0.5194805194805194,69,0.1
8823,3.5,0.8571428571428572,100,-2.0
8824,3.3,0.9090909090909092,100,-2.1
8825,3.0,0.974025974025974,100,-2.3
8826,2.9,0.974025974025974,100,-2.2
8827,2.9,0.974025974025974,100,-2.0
8828,2.5,0.9610389610389609,100,-2.5
8829,2.6,0.9350649350649352,100,-2.4
8830,2.3,0.922077922077922,100,-2.4
8831,2.0,0.948051948051948,100,-2.6
8832,1.5,0.9610389610389609,100,-3.3
8833,1.0,0.974025974025974,100,-3.6
8834,0.7,0.9870129870129869,100,-3.8
8835,0.4,0.9870129870129869,100,-3.9
8836,0.3,0.9870129870129869,100,-3.6
8837,0.3,0.9870129870129869,100,-3.7
8838,0.0,1.0,100,-4.4
8839,-0.2,0.9870129870129869,100,-4.5
8840,-0.6,0.9870129870129869,100,-4.7
8841,-0.5,0.9870129870129869,100,-4.5
8842,-0.4,0.974025974025974,100,-4.5
8843,0.0,0.9350649350649352,94,-4.0
8844,0.5,0.8831168831168832,99,-3.5
8845,0.5,0.8571428571428572,95,-3.3
8846,0.6,0.8441558441558441,99,-2.7
8847,0.9,0.8051948051948052,90,-1.8
8848,1.2,0.7792207792207793,78,-1.1
8849,1.5,0.7792207792207793,68,-1.1
8850,0.8,0.8441558441558441,51,0.0
8851,-0.9,0.8831168831168832,33,-2.5
8852,-2.2,0.8961038961038961,5,-5.5
8853,-2.2,0.9090909090909092,14,-6.1
8854,-2.1,0.9090909090909092,82,-6.2
8855,-1.7,0.8831168831168832,11,-6.5
8856,-1.1,0.8701298701298701,28,-6.4
8857,-0.6,0.8701298701298701,24,-6.2
8858,-0.4,0.8571428571428572,38,-6.1
8859,0.4,0.8571428571428572,59,-5.2
8860,1.1,0.8441558441558441,79,-4.4
8861,1.9,0.8441558441558441,100,-3.5
8862,2.6,0.8051948051948052,100,-2.9
8863,3.2,0.7532467532467533,100,-2.4
8864,3.9,0.7012987012987013,100,-1.8
8865,4.9,0.7402597402597402,100,-0.4
8866,6.0,0.7792207792207793,100,1.0
8867,7.0,0.8181818181818181,100,2.4
8868,7.5,0.8441558441558441,100,3.1
8869,8.0,0.8701298701298701,100,3.8
8870,8.5,0.8961038961038961,100,4.5
8871,8.8,0.8961038961038961,100,4.9
8872,9.0,0.9090909090909092,100,5.2
8873,9.3,0.9090909090909092,100,5.6
8874,8.2,0.9090909090909092,100,4.2
8875,7.0,0.9090909090909092,100,2.8
8876,5.9,0.9090909090909092,100,1.4
8877,4.4,0.8961038961038961,100,-0.6
8878,2.8,0.8961038961038961,100,-2.5
8879,1.3,0.8831168831168832,100,-4.5
8880,1.1,0.8701298701298701,100,-4.9
8881,0.8,0.8701298701298701,100,-5.2
8882,0.6,0.8701298701298701,100,-5.6
8883,0.0,0.8701298701298701,99,-6.4
8884,-0.5,0.8701298701298701,98,-7.2
8885,-1.1,0.8701298701298701,97,-8.0
8886,-1.7,0.8311688311688312,94,-8.7
8887,-2.3,0.8051948051948052,91,-9.5
8888,-2.9,0.7662337662337662,88,-10.2
8889,-2.6,0.7532467532467533,84,-9.6
8890,-2.2,0.7272727272727273,81,-9.0
8891,-1.9,0.7142857142857142,77,-8.4
8892,-1.4,0.6753246753246753,79,-7.8
8893,-0.8,0.6363636363636365,82,-7.1
8894,-0.3,0.5844155844155845,84,-6.5
8895,0.4,0.5714285714285714,56,-5.1
8896,1.2,0.5584415584415585,28,-3.8
8897,1.9,0.5454545454545454,0,-2.4
8898,0.2,0.6233766233766234,1,-4.0
8899,-1.6,0.6883116883116884,2,-5.6
8900,-3.3,0.7532467532467533,3,-7.2
8901,-3.1,0.7272727272727273,4,-6.9
8902,-3.0,0.7012987012987013,5,-6.5
8903,-2.8,0.6753246753246753,6,-6.2
8904,-2.4,0.6623376623376624,37,-5.7
8905,-2.1,0.6363636363636365,68,-5.1
8906,-1.7,0.6103896103896105,100,-4.6
8907,-1.7,0.5974025974025974,77,-4.3
8908,-1.6,0.5974025974025974,55,-3.9
8909,-1.6,0.5844155844155845,33,-3.6
8910,-1.5,0.5844155844155845,27,-3.8
8911,-1.5,0.5844155844155845,22,-4.0
8912,-1.4,0.5844155844155845,16,-4.2
8913,0.0,0.5454545454545454,44,-2.6
8914,1.5,0.4935064935064935,72,-1.1
8915,2.9,0.44155844155844154,100,0.5
8916,3.7,0.45454545454545453,88,1.3
8917,4.4,0.45454545454545453,77,2.1
8918,5.2,0.4675324675324675,65,2.9
8919,4.6,0.5714285714285714,77,1.8
8920,3.9,0.6753246753246753,88,0.7
8921,3.3,0.7792207792207793,100,-0.4
8922,3.2,0.8311688311688312,100,-0.8
8923,3.2,0.8701298701298701,99,-1.3
8924,3.1,0.9090909090909092,99,-1.7
8925,3.5,0.9350649350649352,99,-1.1
8926,4.0,0.948051948051948,100,-0.4
8927,4.4,0.9610389610389609,100,0.2
8928,5.0,0.9610389610389609,100,0.9
8929,5.5,0.9610389610389609,100,1.5
8930,6.1,0.9610389610389609,100,2.2
8931,6.4,0.9610389610389609,100,2.7
8932,6.8,0.948051948051948,100,3.2
8933,7.1,0.948051948051948,100,3.7
8934,6.1,0.948051948051948,100,2.2
8935,5.2,0.948051948051948,100,0.7
8936,4.2,0.948051948051948,100,-0.8
8937,4.0,0.948051948051948,100,-1.0
8938,3.8,0.948051948051948,100,-1.2
8939,3.6,0.9350649350649352,100,-1.4
8940,3.4,0.948051948051948,100,-1.5
8941,3.2,0.9610389610389609,100,-1.5
8942,3.0,0.974025974025974,100,-1.6
8943,2.7,0.974025974025974,100,-1.7
8944,2.3,0.974025974025974,100,-1.9
8945,2.0,0.974025974025974,100,-2.0
8946,1.7,0.9870129870129869,100,-1.9
8947,1.5,1.0,100,-1.7
8948,1.2,1.0,100,-1.6
8949,1.0,1.0,100,-1.7
8950,0.7,1.0,100,-1.7
8951,0.5,1.0,100,-1.8
8952,0.0,0.9870129870129869,99,-2.8
8953,-0.5,0.9610389610389609,98,-3.8
8954,-1.0,0.948051948051948,97,-4.8
8955,-1.5,0.948051948051948,98,-5.4
8956,-2.0,0.948051948051948,99,-5.9
8957,-2.5,0.948051948051948,100,-6.5
8958,-2.5,0.922077922077922,100,-6.8
8959,-2.6,0.9090909090909092,100,-7.2
8960,-2.6,0.8961038961038961,100,-7.5
8961,-2.4,0.8701298701298701,100,-7.5
8962,-2.2,0.8311688311688312,100,-7.6
8963,-2.0,0.7922077922077921,100,-7.6
8964,-2.0,0.7922077922077921,100,-7.7
8965,-1.9,0.7922077922077921,100,-7.7
8966,-1.9,0.7922077922077921,100,-7.8
8967,-2.4,0.7922077922077921,100,-8.4
8968,-2.8,0.8051948051948052,100,-9.1
8969,-3.3,0.8051948051948052,100,-9.7
8970,-3.9,0.7792207792207793,90,-10.2
8971,-4.6,0.7532467532467533,80,-10.7
8972,-5.2,0.7402597402597402,70,-11.2
8973,-5.4,0.7402597402597402,49,-11.2
8974,-5.7,0.7402597402597402,28,-11.3
8975,-5.9,0.7402597402597402,8,-11.3
8976,-6.0,0.7532467532467533,20,-11.4
8977,-6.2,0.7662337662337662,32,-11.4
8978,-6.3,0.7792207792207793,44,-11.5
8979,-6.5,0.7922077922077921,40,-11.3
8980,-6.6,0.7922077922077921,37,-11.2
8981,-6.8,0.7922077922077921,34,-11.0
8982,-7.0,0.8051948051948052,32,-10.9
8983,-7.1,0.8181818181818181,29,-10.9
8984,-7.3,0.8181818181818181,27,-10.8
8985,-6.0,0.7402597402597402,18,-10.0
8986,-4.8,0.6623376623376624,10,-9.1
8987,-3.5,0.5844155844155845,2,-8.3
8988,-2.1,0.5064935064935066,1,-6.3
8989,-0.8,0.41558441558441556,1,-4.4
8990,0.6,0.3376623376623376,0,-2.4
8991,0.6,0.31168831168831174,4,-2.6
8992,0.6,0.29870129870129875,8,-2.8
8993,0.6,0.27272727272727276,12,-3.0
8994,-0.8,0.3766233766233766,23,-4.4
8995,-2.2,0.4675324675324675,34,-5.8
8996,-3.6,0.5714285714285714,45,-7.2
8997,-3.4,0.5844155844155845,52,-7.5
8998,-3.1,0.5974025974025974,59,-7.7
8999,-2.9,0.6103896103896105,66,-8.0
9000,-3.0,0.6103896103896105,77,-8.4
9001,-3.1,0.5974025974025974,89,-8.8
9002,-3.2,0.5844155844155845,100,-9.2
9003,-3.0,0.5844155844155845,91,-8.9
9004,-2.8,0.5714285714285714,82,-8.5
9005,-2.6,0.5714285714285714,72,-8.2
9006,-2.6,0.5714285714285714,61,-8.2
9007,-2.7,0.5844155844155845,49,-8.2
9008,-2.7,0.5974025974025974,37,-8.2
9009,-1.9,0.5974025974025974,44,-7.3
9010,-1.2,0.5974025974025974,51,-6.3
9011,-0.4,0.5844155844155845,57,-5.4
9012,0.7,0.6363636363636365,71,-3.8
9013,1.7,0.6753246753246753,86,-2.3
9014,2.8,0.7142857142857142,100,-0.7
9015,2.4,0.8051948051948052,100,0.0
9016,2.1,0.8961038961038961,100,0.6
9017,1.7,1.0,100,1.3
9018,1.1,1.0,100,0.8
9019,0.5,1.0,100,0.4
9020,-0.1,1.0,100,-0.1
9021,-0.1,0.9870129870129869,100,-0.7
9022,-0.2,0.974025974025974,100,-1.4
9023,-0.2,0.948051948051948,100,-2.0
9024,-0.4,0.974025974025974,100,-2.1
9025,-0.5,0.9870129870129869,100,-2.1
9026,-0.7,1.0,100,-2.2
9027,-0.9,1.0,100,-3.0
9028,-1.2,0.9870129870129869,100,-3.7
9029,-1.4,0.9870129870129869,100,-4.5
9030,-1.6,0.9870129870129869,100,-4.8
9031,-1.9,0.974025974025974,100,-5.0
9032,-2.1,0.974025974025974,100,-5.3
9033,-1.6,0.9350649350649352,100,-5.0
9034,-1.1,0.8961038961038961,100,-4.7
9035,-0.6,0.8571428571428572,100,-4.4
9036,-0.6,0.8701298701298701,100,-4.6
9037,-0.6,0.8701298701298701,100,-4.7
9038,-0.6,0.8831168831168832,100,-4.9
9039,-0.5,0.8961038961038961,100,-4.8
9040,-0.4,0.8961038961038961,100,-4.8
9041,-0.3,0.9090909090909092,100,-4.7
9042,-0.7,0.9350649350649352,100,-4.9
9043,-1.2,0.9610389610389609,100,-5.0
9044,-1.6,0.974025974025974,100,-5.2
9045,-1.9,0.974025974025974,100,-5.5
9046,-2.1,0.974025974025974,100,-5.9
9047,-2.4,0.974025974025974,100,-6.2
9048,-2.6,0.974025974025974,99,-6.1
9049,-2.8,0.9870129870129869,98,-5.9
9050,-3.0,0.9870129870129869,97,-5.8
9051,-3.0,0.974025974025974,98,-5.8
9052,-2.9,0.9610389610389609,99,-5.7
9053,-2.9,0.948051948051948,100,-5.7
9054,-3.6,0.948051948051948,84,-6.0
9055,-4.4,0.948051948051948,69,-6.2
9056,-5.1,0.948051948051948,53,-6.5
9057,-3.9,0.8961038961038961,46,-5.9
9058,-2.6,0.8441558441558441,39,-5.4
9059,-1.4,0.7922077922077921,32,-4.8
9060,-0.5,0.7532467532467533,36,-3.9
9061,0.5,0.7012987012987013,40,-3.1
9062,1.4,0.6623376623376624,44,-2.2
9063,1.9,0.6623376623376624,32,-1.6
9064,2.5,0.6753246753246753,21,-1.0
9065,3.0,0.6753246753246753,9,-0.4
9066,2.0,0.7142857142857142,39,-1.7
9067,0.9,0.7532467532467533,70,-3.0
9068,-0.1,0.7792207792207793,100,-4.3
9069,-0.3,0.7792207792207793,73,-4.9
9070,-0.4,0.7792207792207793,46,-5.6
9071,-0.6,0.7792207792207793,19,-6.2
9744,-6.9,0.7532467532467533,0,-12.0
9745,-6.6,0.7402597402597402,11,-11.8
9746,-6.8,0.7272727272727273,36,-11.8
9747,-6.5,0.7142857142857142,18,-11.6
9748,-6.1,0.6753246753246753,45,-11.7
9749,-7.9,0.7272727272727273,74,-13.5
9750,-7.5,0.7142857142857142,57,-13.2
9751,-7.0,0.7012987012987013,59,-12.8
9752,-7.0,0.7012987012987013,64,-12.7
9753,-6.7,0.7012987012987013,67,-12.4
9754,-5.3,0.6753246753246753,29,-10.8
9755,-3.7,0.6103896103896105,42,-9.0
9756,-1.9,0.5454545454545454,69,-7.2
9757,-0.7,0.4805194805194805,66,-6.0
9758,0.0,0.44155844155844154,79,-5.5
9759,0.9,0.41558441558441556,40,-4.6
9760,1.2,0.40259740259740256,29,-4.2
9761,0.9,0.40259740259740256,37,-4.3
9762,0.4,0.41558441558441556,32,-5.2
9763,0.0,0.41558441558441556,87,-5.9
