,Visib_miles,Cloud,Feels_like_c,snow_or_not
1773,4.51,0.948051948051948,75,chance_of_snow
1774,2.47,0.8701298701298701,100,chance_of_snow
1775,6.29,0.9610389610389608,100,chance_of_snow
1776,0.0,0.6883116883116884,100,chance_of_snow
1777,6.29,0.9610389610389608,100,chance_of_snow
1778,3.15,0.974025974025974,100,chance_of_snow
1779,0.0,0.8701298701298701,100,chance_of_snow
1780,2.3,0.9610389610389608,100,chance_of_snow
1781,8.58,0.8961038961038961,100,chance_of_snow
1782,2.89,0.8831168831168832,100,chance_of_snow
1783,0.43,0.948051948051948,99,chance_of_snow
1784,0.94,0.8051948051948052,100,chance_of_snow
1785,3.49,0.8961038961038961,100,chance_of_snow
1786,1.62,0.6493506493506493,100,chance_of_snow
1787,1.02,0.948051948051948,100,chance_of_snow
1788,2.21,0.922077922077922,92,chance_of_snow
1789,0.09,0.7532467532467533,84,chance_of_snow
1790,1.7,0.9610389610389608,80,chance_of_snow
1791,2.38,0.922077922077922,100,chance_of_snow
1792,0.51,0.8441558441558441,76,chance_of_snow
1793,1.79,0.7792207792207793,100,chance_of_snow
1794,0.51,0.5194805194805194,32,chance_of_snow
1795,0.85,0.8831168831168832,99,chance_of_snow
1796,0.68,0.9870129870129868,94,chance_of_snow
1797,6.55,0.9610389610389608,91,chance_of_snow
1798,0.68,0.5194805194805194,39,chance_of_snow
1799,3.57,0.974025974025974,100,chance_of_snow
1800,2.64,0.6883116883116884,100,chance_of_snow
1801,0.0,0.8831168831168832,71,chance_of_snow
1802,3.15,0.974025974025974,100,chance_of_snow
1803,1.7,0.8181818181818181,97,chance_of_snow
1804,1.28,0.6753246753246753,100,chance_of_snow
1805,3.23,0.8051948051948052,100,chance_of_snow
1806,0.34,0.5584415584415585,77,chance_of_snow
1807,0.0,0.5844155844155845,73,chance_of_snow
1808,0.26,0.8701298701298701,68,chance_of_snow
1809,7.57,0.7662337662337662,89,chance_of_snow
1810,2.21,0.8181818181818181,55,chance_of_snow
1811,1.87,0.7662337662337662,100,chance_of_snow
1812,4.51,0.948051948051948,75,chance_of_snow
1813,1.11,0.5584415584415585,100,chance_of_snow
1814,8.58,0.948051948051948,93,chance_of_snow
1815,0.09,0.6233766233766234,94,chance_of_snow
1816,0.26,0.5324675324675325,71,chance_of_snow
1817,2.38,0.9350649350649352,100,chance_of_snow
1818,1.79,0.8181818181818181,100,chance_of_snow
1819,0.26,0.8701298701298701,54,chance_of_snow
1820,4.25,0.9090909090909092,100,chance_of_snow
1821,1.7,0.9350649350649352,94,chance_of_snow
1822,0.6,0.6233766233766234,70,chance_of_snow
1823,2.21,0.974025974025974,97,chance_of_snow
1824,0.68,0.8701298701298701,100,chance_of_snow
1825,2.38,0.8701298701298701,100,chance_of_snow
1826,0.09,0.922077922077922,55,chance_of_snow
1827,1.53,0.9350649350649352,100,chance_of_snow
1828,0.0,0.6363636363636365,66,chance_of_snow
1829,0.43,0.974025974025974,100,chance_of_snow
1830,2.38,0.9870129870129868,100,chance_of_snow
1831,3.57,0.974025974025974,93,chance_of_snow
1832,0.43,0.9870129870129868,83,chance_of_snow
1833,0.51,0.6623376623376624,100,chance_of_snow
1834,0.68,1.0,100,chance_of_snow
1835,3.91,0.9350649350649352,69,chance_of_snow
1836,2.89,0.9350649350649352,100,chance_of_snow
1837,7.74,0.8311688311688312,100,chance_of_snow
1838,4.51,0.7662337662337662,58,chance_of_snow
1839,4.0,0.8701298701298701,93,chance_of_snow
1840,1.87,0.8441558441558441,93,chance_of_snow
1841,2.21,0.8181818181818181,100,chance_of_snow
1842,2.21,0.8441558441558441,100,chance_of_snow
1843,0.26,0.9870129870129868,100,chance_of_snow
1844,1.62,0.5844155844155845,100,chance_of_snow
1845,0.68,0.8441558441558441,100,chance_of_snow
1846,0.26,0.8181818181818181,51,chance_of_snow
1847,4.51,0.6753246753246753,74,chance_of_snow
1848,0.09,0.8311688311688312,94,chance_of_snow
1849,1.62,0.7922077922077921,100,chance_of_snow
1850,0.43,0.9870129870129868,96,chance_of_snow
1851,8.58,0.9350649350649352,100,chance_of_snow
1852,3.06,1.0,100,chance_of_snow
1853,18.79,0.922077922077922,63,chance_of_snow
1854,0.0,0.8441558441558441,100,chance_of_snow
1855,0.68,0.8701298701298701,96,chance_of_snow
1856,0.0,0.6753246753246753,81,chance_of_snow
1857,6.29,0.974025974025974,100,chance_of_snow
1858,1.45,0.8571428571428572,96,chance_of_snow
1859,2.3,0.9870129870129868,100,chance_of_snow
1860,2.89,0.9090909090909092,91,chance_of_snow
1861,2.21,0.948051948051948,95,chance_of_snow
1862,0.0,0.8571428571428572,91,chance_of_snow
1863,1.02,0.7792207792207793,100,chance_of_snow
1864,2.04,0.9870129870129868,100,chance_of_snow
1865,0.77,0.4285714285714285,88,chance_of_snow
1866,1.28,0.6623376623376624,73,chance_of_snow
1867,1.36,0.7662337662337662,100,chance_of_snow
1868,2.04,0.5064935064935066,76,chance_of_snow
1869,1.28,0.8311688311688312,81,chance_of_snow
1870,13.35,0.974025974025974,92,chance_of_snow
1871,1.02,0.7792207792207793,100,chance_of_snow
1872,3.15,0.974025974025974,100,chance_of_snow
1873,0.17,0.7662337662337662,100,chance_of_snow
1874,0.09,0.922077922077922,100,chance_of_snow
1875,0.77,0.8961038961038961,90,chance_of_snow
1876,7.74,0.7402597402597402,100,chance_of_snow
1877,2.38,0.922077922077922,100,chance_of_snow
1878,0.85,0.8311688311688312,70,chance_of_snow
1879,1.7,0.9350649350649352,88,chance_of_snow
1880,3.15,0.9870129870129868,100,chance_of_snow
1881,3.57,0.9610389610389608,100,chance_of_snow
1882,0.51,0.6493506493506493,34,chance_of_snow
1883,1.87,0.8571428571428572,100,chance_of_snow
1884,3.23,0.7792207792207793,100,chance_of_snow
1885,6.55,0.974025974025974,91,chance_of_snow
1886,1.45,0.8441558441558441,88,chance_of_snow
1887,1.45,1.0,100,chance_of_snow
1888,0.26,0.8311688311688312,100,chance_of_snow
1889,7.57,0.7142857142857142,70,chance_of_snow
1890,2.47,0.9090909090909092,89,chance_of_snow
1891,8.58,0.9350649350649352,100,chance_of_snow
1892,6.29,0.974025974025974,92,chance_of_snow
1893,1.79,0.9350649350649352,72,chance_of_snow
1894,6.55,0.974025974025974,97,chance_of_snow
1895,3.15,1.0,100,chance_of_snow
1896,0.26,0.4545454545454545,35,chance_of_snow
1897,7.74,0.7402597402597402,100,chance_of_snow
1898,3.23,0.7532467532467533,100,chance_of_snow
1899,1.62,0.7142857142857142,100,chance_of_snow
1900,0.68,0.974025974025974,84,chance_of_snow
1901,0.0,0.8571428571428572,100,chance_of_snow
1902,0.77,0.7792207792207793,96,chance_of_snow
1903,0.0,0.7402597402597402,100,chance_of_snow
1904,1.7,0.3766233766233766,75,chance_of_snow
1905,1.53,0.8831168831168832,100,chance_of_snow
1906,2.47,0.948051948051948,95,chance_of_snow
1907,3.23,0.7532467532467533,100,chance_of_snow
1908,1.87,0.6623376623376624,87,chance_of_snow
1909,0.09,0.5844155844155845,84,chance_of_snow
1910,0.09,0.8311688311688312,100,chance_of_snow
1911,2.47,0.9350649350649352,67,chance_of_snow
1912,3.49,0.9350649350649352,100,chance_of_snow
1913,1.36,0.8311688311688312,100,chance_of_snow
1914,3.57,0.974025974025974,100,chance_of_snow
1915,1.7,0.8701298701298701,100,chance_of_snow
1916,1.28,0.8441558441558441,65,chance_of_snow
1917,0.51,0.8441558441558441,89,chance_of_snow
1918,0.26,0.8311688311688312,100,chance_of_snow
1919,0.17,0.8441558441558441,79,chance_of_snow
1920,0.85,0.9350649350649352,99,chance_of_snow
1921,2.04,0.8701298701298701,100,chance_of_snow
1922,5.36,0.9090909090909092,68,chance_of_snow
1923,0.43,0.948051948051948,100,chance_of_snow
1924,1.36,0.8961038961038961,100,chance_of_snow
1925,0.51,0.8441558441558441,82,chance_of_snow
1926,4.0,0.7532467532467533,80,chance_of_snow
1927,0.85,0.8571428571428572,88,chance_of_snow
1928,7.57,0.7792207792207793,47,chance_of_snow
1929,1.87,0.7922077922077921,100,chance_of_snow
1930,6.55,0.9610389610389608,100,chance_of_snow
1931,0.09,0.7792207792207793,100,chance_of_snow
1932,0.0,0.5714285714285714,75,chance_of_snow
1933,1.53,0.8571428571428572,100,chance_of_snow
1934,1.45,0.7792207792207793,100,chance_of_snow
1935,3.91,0.922077922077922,100,chance_of_snow
1936,3.57,0.9610389610389608,97,chance_of_snow
1937,1.7,0.948051948051948,74,chance_of_snow
1938,8.58,0.9350649350649352,100,chance_of_snow
1939,0.0,0.7792207792207793,100,chance_of_snow
1940,0.51,0.8311688311688312,96,chance_of_snow
1941,0.09,0.5584415584415585,86,chance_of_snow
1942,0.17,0.8831168831168832,100,chance_of_snow
1943,4.0,0.948051948051948,99,chance_of_snow
1944,3.49,0.8961038961038961,100,chance_of_snow
1945,1.96,0.8831168831168832,100,chance_of_snow
1946,2.04,0.6883116883116884,35,chance_of_snow
1947,3.91,0.9350649350649352,100,chance_of_snow
1948,1.53,0.9350649350649352,100,chance_of_snow
1949,0.85,0.8181818181818181,68,chance_of_snow
1950,0.0,0.7662337662337662,100,chance_of_snow
1951,0.17,0.8181818181818181,100,chance_of_snow
1952,8.58,0.922077922077922,87,chance_of_snow
1953,1.87,0.9090909090909092,100,chance_of_snow
1954,3.49,0.9870129870129868,100,chance_of_snow
1955,0.17,0.8311688311688312,100,chance_of_snow
1956,1.02,0.9350649350649352,100,chance_of_snow
1957,0.43,0.974025974025974,82,chance_of_snow
1958,0.51,0.7402597402597402,34,chance_of_snow
1959,0.17,0.7662337662337662,100,chance_of_snow
1960,0.43,0.8701298701298701,100,chance_of_snow
1961,1.79,0.7272727272727273,100,chance_of_snow
1962,7.74,0.9090909090909092,99,chance_of_snow
1963,6.55,0.974025974025974,100,chance_of_snow
1964,3.91,0.8181818181818181,74,chance_of_snow
1965,13.35,0.6753246753246753,78,chance_of_snow
1966,1.28,0.6363636363636365,75,chance_of_snow
1967,0.77,0.9350649350649352,100,chance_of_snow
1968,0.26,0.9870129870129868,100,chance_of_snow
1969,0.26,0.8571428571428572,87,chance_of_snow
1970,18.79,0.9610389610389608,84,chance_of_snow
1971,0.17,0.7142857142857142,86,chance_of_snow
1972,2.47,0.9610389610389608,100,chance_of_snow
1973,1.02,0.8051948051948052,100,chance_of_snow
1974,3.91,0.8701298701298701,74,chance_of_snow
1975,1.36,0.7922077922077921,100,chance_of_snow
1976,1.7,0.9610389610389608,98,chance_of_snow
1977,3.15,0.8701298701298701,100,chance_of_snow
1978,5.36,0.7922077922077921,74,chance_of_snow
1979,0.0,0.8571428571428572,100,chance_of_snow
1980,1.11,0.9350649350649352,100,chance_of_snow
1981,1.36,0.8441558441558441,100,chance_of_snow
1982,2.38,0.8571428571428572,100,chance_of_snow
1983,3.23,0.6623376623376624,94,chance_of_snow
1984,1.87,0.8051948051948052,100,chance_of_snow
1985,1.53,0.9610389610389608,100,chance_of_snow
1986,2.89,0.7792207792207793,71,chance_of_snow
1987,2.38,0.9090909090909092,100,chance_of_snow
1988,2.47,0.9090909090909092,100,chance_of_snow
1989,0.43,0.8311688311688312,100,chance_of_snow
1990,4.25,0.8961038961038961,84,chance_of_snow
1991,0.43,0.7662337662337662,100,chance_of_snow
1992,0.68,0.974025974025974,99,chance_of_snow
1993,2.21,0.9870129870129868,100,chance_of_snow
1994,7.74,0.8571428571428572,94,chance_of_snow
1995,4.51,0.8181818181818181,47,chance_of_snow
1996,0.09,0.8701298701298701,79,chance_of_snow
1997,2.04,0.9090909090909092,100,chance_of_snow
1998,0.0,0.6363636363636365,93,chance_of_snow
1999,3.23,0.7402597402597402,98,chance_of_snow
